"Dim1" "Dim2"
"1001000239.D10" 14.3031400977898 13.421552804673
"1001000239.H3" -4.7548052474526 9.21255846036987
"1001000239.H11" 24.0040083884099 6.83070897561605
"1001000239.C7" 24.608507851868 12.9095640432601
"1001000239.B11" 24.5748463190933 48.9452334927723
"1001000239.E1" 29.0012890788711 48.9549956232026
"1001000239.E8" 8.97616423390867 16.0697702588507
"1001000239.D7" 41.4958884621431 28.7334663018653
"1001000239.C8" 31.3513937348142 39.3420451882411
"1001000239.E11" 31.7148238451448 42.9820597918046
"1001000239.A1" 14.3937823715472 19.4834692496327
"1001000239.F5" -2.01237880111064 3.51398424184869
"1001000239.A12" 45.3880631200252 27.1903983198451
"1001000239.G2" 17.7584103773716 10.1820622583724
"1001000239.E5" 5.6113432625743 11.7660706632349
"1001000239.G10" 35.1386666851689 40.4198698280458
"1001000239.H4" 2.99825776111734 27.2707105344031
"1001000239.G12" 31.1972460460157 33.9676134592166
"1001000239.C5" 30.6612713763187 35.6888110219984
"1001000239.B3" 28.0235977853685 26.3648032251715
"1001000239.C12" 43.5529288958118 31.6360695678534
"1001000240.B1" 5.18842104415275 11.1107274129276
"1001000240.F6" 28.1350846701823 39.6344534881293
"1001000240.H5" 43.0510903982864 21.2075628548042
"1001000240.H9" 38.4953926774 18.9992907094919
"1001000240.D11" 6.61145970657292 11.2471376645734
"1001000240.A7" 35.2999029921157 26.7863890409335
"1001000240.C11" 43.6776206045978 32.2214017620284
"1001000240.G5" 35.6691637970049 36.5944860616278
"1001000240.F5" 39.9337045540008 30.0323283207457
"1001000240.E6" 2.75884085694208 27.2153869436744
"1001000240.C6" 4.80472424217308 -1.86913257597183
"1001000240.E12" 22.7559603229784 30.1076029662179
"1001000240.B2" 1.20242733596563 10.8801030771947
"1001000240.C5" 7.48308130519084 12.7700808586356
"1001000240.H10" 35.7373023540378 26.4064777005058
"1001000240.H7" 40.5885880403277 39.2355259451944
"1001000240.H3" -2.12549035306533 6.51176418252322
"1001000240.B11" 30.2552594520029 35.6956576804015
"1001000240.G3" 2.55084792735021 11.5293560556164
"1001000240.D1" 39.2892533930622 28.5828795622778
"1001000240.E1" 37.2370569448879 31.1569565573196
"1001000240.D6" 4.58301463287935 -1.92849186524669
"1001000240.F12" 31.1598124408583 38.1771890016435
"1001000240.F3" 43.1343711061211 21.1087768844544
"1001000240.A2" 29.0261870605711 48.9521206629321
"1001000240.B4" 37.3293738170539 27.0280285233798
"1001000240.B6" 37.9153929332367 27.9953775744814
"1001000240.E9" 35.4806770576535 25.0812920333892
"1001000240.C3" -0.464836032191008 14.4817762507882
"1001000240.G7" 4.05592275124477 -0.632209258798555
"1001000240.A10" -2.35836724934483 0.515416247628335
"1001000240.F9" 37.4275812692316 32.1119794838491
"1001000240.D8" 22.6955001060686 10.2419768676941
"1001000240.B12" -5.80869287177691 15.6182297353633
"1001000240.F10" 1.99094911390398 2.4234146317112
"1001000240.B8" 34.199334811152 27.2223891503296
"1001000240.G11" 4.77715133110441 17.6834039701426
"1001000240.G4" 8.02964559155907 14.6579318489465
"1001000240.D2" 31.3536940250805 40.8367924607664
"1001000240.A9" 25.5284001734916 9.20955045515064
"1001000240.D12" 34.2312057329258 27.2973306675188
"1001000240.F7" 45.2052493340012 30.5413072829261
"1001000240.C10" 30.1084870269102 26.0970850516878
"1001000240.G2" 27.363593532394 16.2471912787513
"1001000240.E11" 37.7021382322411 30.8883817721861
"1001000240.D4" 20.8332230088739 14.5901863127862
"1001000240.C4" 0.592770806882599 21.1415293621019
"1001000240.A1" 1.54507989552014 1.67822118274577
"1001000240.C9" 27.8684427279532 36.6259629090265
"1001000240.E7" 22.4354300864955 26.2790934872533
"1001000240.B3" 31.5337904196149 25.5210463467986
"1001000240.H8" 17.5114637717945 14.1926088273768
"1001000240.H4" 2.13284016237628 17.6132383776359
"1001000240.G8" 41.0056132133148 31.2218057076832
"1001000240.B10" 29.5653042122679 34.6250806090413
"1001000240.F4" 30.7388332154773 28.7969957149008
"1001000240.D9" 25.0710045804961 26.4019005360633
"1001000240.H1" 23.3162935976525 22.5964610001736
"1001000240.B7" 33.6799865998422 14.9204577168115
"1001000240.C2" 22.1396734450714 4.26096539968964
"1001000240.H11" 37.2287563346987 27.4411453462259
"1001000240.C12" 27.7867348250832 29.5552049683758
"1001000240.B5" 29.2377443023219 37.7905301719689
"1001000240.H2" 35.2555593833252 19.3636433222914
"1001000240.H6" -9.98114289638966 6.44239966516796
"1001000240.A11" 28.6599610684317 32.0964272221475
"1001000240.A8" -5.43509743109282 12.7726238165402
"1001000240.G1" 1.58311464430518 0.895820096182149
"1001000240.D3" 39.6399196863468 31.759163945134
"1001000240.F2" 26.590244729137 22.002074806702
"1001000240.E8" 27.2156811695487 11.6497165736323
"1001000240.E2" 39.1544726074074 23.4028839295392
"1001000240.A5" 26.4034258062162 11.4346561454276
"1001000240.G6" 33.7945284627126 37.614961218989
"1001000240.C1" 32.0256543401881 35.4053538714659
"1001000240.B9" -3.10250136433268 18.5716047768364
"1001000240.F8" 22.3860083231533 19.7628769460063
"1001000240.D5" -1.34688988786922 7.06123442872473
"1001000240.G10" 34.2243867357274 41.2535702681282
"1001000240.F1" 14.6434411785215 21.471733308585
"1001000240.A6" -1.127750757342 13.3663884911452
"1001000240.G12" 20.4240801980052 22.3898381330748
"1001000240.A12" -8.71819044991146 12.7101339427599
"1001000240.A3" 33.8400600582992 40.3302700255859
"1001000240.C8" 24.5174929557344 29.7826194696822
"1001000240.E4" 27.186340449426 10.4907298638895
"1001000241.F1" -7.73784732423259 20.0585096087053
"1001000241.B3" -10.6651862879519 26.4043180897444
"1001000241.B8" 18.4625904618129 5.5745868944379
"1001000241.D4" -5.13279682295977 -8.28555833086129
"1001000241.D7" 5.27629489892358 33.3369136721496
"1001000241.A4" -62.8127496781401 -1.71699742717436
"1001000241.C5" -7.44641997911575 -2.05860317570158
"1001000241.B11" -2.42286904443718 -5.57341223060114
"1001000241.D9" -8.31632643835188 -3.90366363106088
"1001000241.C10" 9.12896175108365 33.119712456914
"1001000241.C7" -1.71247370194697 -6.20747946206461
"1001000241.A6" -11.876532662729 15.0519617240001
"1001000241.A9" -19.4770281979916 3.73671393166391
"1001000241.A2" 1.83601993570363 32.7525238057787
"1001000241.E2" 3.98622180818919 -5.01306696153648
"1001000241.B7" -6.93634247851369 -8.27518059355554
"1001000241.C12" 1.90562802685834 23.3774065492765
"1001000241.C8" 0.589434881065907 4.41318644667316
"1001000241.C1" 15.6746542195853 30.4055431305091
"1001000241.D1" 17.8144571481243 11.0371924936118
"1001000241.B5" -8.14513898719748 22.3581338536896
"1001000241.A10" 20.9924277463565 10.1849612057746
"1001000241.C3" -16.9403143040309 23.5435636558908
"1001000241.D2" 14.9815102282485 39.3180169701506
"1001000241.D6" -19.7269364351649 -4.45587731014745
"1001000241.A1" 17.8962172171756 4.52871722717134
"1001000241.A5" -27.1512777746198 9.6869505206262
"1001000241.C4" -5.78863406751728 -3.19811263017086
"1001000241.B1" 14.1145564685652 4.62111150517055
"1001000241.E1" -11.3798803065575 -11.4221658031708
"1001000241.A12" -21.4863688475091 18.168167819005
"1001000241.B2" 0.615507824985079 41.0667857242044
"1001000241.A7" -25.1964088716855 2.5740058861678
"1001000241.C9" 8.66604101197439 23.1837071231806
"1001000241.E5" -26.1079794358932 1.22196009991431
"1001000241.A3" -11.8670562778583 -10.7050944916891
"1001000241.C6" -25.4645157935271 10.4359969251599
"1001000241.E3" -22.2135810804559 -1.02786904301469
"1001000241.B12" -15.8183706775105 -6.77610123960892
"1001000241.B9" -71.3683976583743 -7.06174885840366
"1001000241.A8" -13.1694202391117 -7.72005926558944
"1001000241.D3" -9.34123536024696 -6.34941668638315
"1001000241.E4" -0.356088520995715 32.9812221908852
"1001000241.B6" -14.3028876296478 13.0323974629327
"1001000241.A11" 18.2135020554609 13.2146638394964
"1001000241.D5" -5.86063353015615 20.7852519641756
"1001000241.D10" -26.4636497542764 12.9015367665943
"1001000241.C2" -6.57656316984332 24.9261060305764
"1001000241.D12" -15.0039490039896 6.00470762100335
"1001000241.E6" -5.77243535955781 -3.00259980395293
"1001000241.G3" 14.1149505778936 4.37603996849145
"1001000241.F3" -23.9348535851119 12.4343270803461
"1001000241.G5" -22.0031166669433 3.27391703682665
"1001000241.H10" -26.2630052428574 12.4770199837348
"1001000241.G8" 1.94443006897757 22.2880432832535
"1001000241.F10" -21.6670293640892 1.60222887931904
"1001000241.F5" -22.0078381908164 1.22167712522513
"1001000241.H8" 0.110945121496011 27.2704753945361
"1001000241.E7" -10.3770637594784 36.0439311777394
"1001000241.H11" 14.110979728544 8.92178782105701
"1001000241.G6" 14.1733919883546 6.30742710269037
"1001000241.H5" -3.87150925521005 20.672439787984
"1001000241.G1" -6.34330432005203 -8.2582611002189
"1001000241.F7" -11.4079104715405 17.6886679379614
"1001000241.E10" -11.2075807026673 32.6123125787407
"1001000241.G11" -17.8473345003466 -2.49889021325851
"1001000241.H3" 17.1999262593752 8.71010626994078
"1001000241.E12" -3.19262457105723 35.1928818006902
"1001000241.F9" 14.1016923491665 37.8672008020716
"1001000241.E9" -19.6811464870325 -0.99241116833875
"1001000241.F2" 11.7147928731058 27.6171179880521
"1001000241.H1" -6.13235691664409 8.95813799714308
"1001000241.F12" -0.876854393062927 -8.46541293723646
"1001000241.F4" -7.01466189393852 -4.55280211832394
"1001000241.G10" -25.7027259536545 12.1498501002835
"1001000241.G9" 13.0780806891738 31.5418292278073
"1001000241.H4" -2.78250868442348 -7.57583919087396
"1001000241.G7" -2.62909873697941 41.1168725492706
"1001000241.F6" -6.58868208353235 -7.71674817918601
"1001000241.F11" 8.11920681684031 28.6312112251247
"1001000241.H9" 9.23815331894938 -2.24149431508136
"1001000241.H2" -4.77874261124372 30.9479171277572
"1001000241.E11" -27.9150733540254 2.51446854312745
"1001000241.E8" 9.09844231373467 7.32298996680852
"1001000241.F8" -10.7077610442096 -3.59359130624315
"1001000242.A8" 14.4471050109977 36.2347909436493
"1001000242.D2" -20.3848624738098 -9.16495978334015
"1001000242.G12" -7.90704687697702 24.5791502215031
"1001000242.E12" -25.7429306547301 14.1975153144908
"1001000242.G8" -9.78896189555863 -10.5164714203954
"1001000242.E1" 0.79667279197456 32.9483687978235
"1001000242.C10" -6.73212070440556 27.9160393366999
"1001000242.F2" 12.1352591101466 37.1563988221409
"1001000242.A5" -4.8158933979903 -7.25217052803422
"1001000242.H10" 22.9050588556748 31.3298810017439
"1001000242.D4" -13.601916205726 -1.34134320478756
"1001000242.C3" -6.98543483105584 7.97759724176897
"1001000242.F7" -4.8827594940485 -8.61409750359319
"1001000242.B9" 16.581818360289 5.80966974824866
"1001000242.H7" -9.54212629079274 33.0405057586117
"1001000242.D9" -10.4656325059846 -5.36589325115436
"1001000242.F4" -4.15912123748106 -10.2134438911521
"1001000242.B7" -9.36894753526419 -4.65542380892237
"1001000242.B2" -5.76104271238544 35.7257140316754
"1001000242.D12" -10.9275970006894 -1.52507233685479
"1001000242.E3" -17.550180214748 18.3241750336702
"1001000242.G6" 13.8528124507704 33.834086318114
"1001000242.F9" -8.03952795229559 1.502436610193
"1001000242.G11" 1.83172883239677 24.1944765191817
"1001000242.D6" 16.6439514218734 5.42390568347072
"1001000242.C1" 14.7695088464568 6.14837779217556
"1001000242.H5" -0.437334798946943 33.5680343157863
"1001000242.G4" -0.185122062455399 22.4504460917932
"1001000242.E5" -6.09745561051992 -7.72117726322483
"1001000242.D5" 4.14259004933226 42.001217376838
"1001000242.D11" 11.4951809310206 17.4588159229745
"1001000242.F5" -20.5024647741086 6.95497282390587
"1001000242.C7" 14.084588885802 27.3165670497542
"1001000242.F3" -11.4567361226121 13.1356262914489
"1001000242.B10" -5.46586683367882 26.6948150592303
"1001000242.A1" -7.41170544027698 30.1321789158058
"1001000242.E7" -17.0429326549984 4.30756002130405
"1001000242.A11" -16.4999775867465 20.6388597023835
"1001000242.G9" 13.233721601706 31.4019203663609
"1001000242.C12" -12.6938827608376 -11.7041199012294
"1001000242.G2" -24.1472534271798 4.44167646683222
"1001000242.B6" -23.6801814171398 15.6191346483457
"1001000242.H9" 21.2958957901641 8.25631411427008
"1001000242.F10" -5.15794753879545 -4.90117301162785
"1001000242.C5" -23.0753672102888 -0.0450863714448213
"1001000242.H2" 16.3287799959576 6.75730174349739
"1001000242.D7" 8.70503115541676 33.1963057967177
"1001000242.F11" -11.5547981229742 -10.2510226142753
"1001000242.F1" -12.2846184564333 6.27252125429827
"1001000242.G7" 12.7427229684572 6.6407541399861
"1001000242.E4" -20.3578995851686 -9.14227491075975
"1001000242.B4" -19.0655124451306 3.0774058447341
"1001000242.C4" 3.40415998451686 5.62407504392282
"1001000242.D1" 0.0613045489998767 25.5364913028992
"1001000242.C9" -10.6841858769019 25.3520296207374
"1001000242.E2" 15.6270806180634 7.61811153781867
"1001000242.C11" -0.128670277968045 22.8934228481676
"1001000242.B11" 3.19902249238343 30.455937105363
"1001000242.C2" 5.47215771540273 43.5492406534518
"1001000242.D3" -6.13551076100271 19.6132786953786
"1001000242.G10" -3.51068522033125 -6.62046127562517
"1001000242.B1" 17.2472314865227 8.7125505846903
"1001000242.H4" -12.0990582367384 7.27050221196167
"1001000242.E11" 15.4028523588475 6.86118769856023
"1001000242.E9" -23.0811555810295 0.065474841863801
"1001000242.B8" -5.50113135207988 -8.62244100349499
"1001000242.A2" -8.56760746151044 18.4590192807178
"1001000242.A7" -24.1916208163002 1.80488887678072
"1001000242.G5" -1.04484247710915 38.0746162325562
"1001000242.H3" -15.2490428419872 -9.57712020610935
"1001000242.C8" 12.473135529505 5.38454884550279
"1001000242.A9" -4.425045943461 32.1512889613648
"1001000242.B12" 9.319842113134 36.2539248988117
"1001000242.B5" -7.25989609225064 17.3878829807946
"1001000242.G3" -0.0875194422334805 26.7308925284707
"1001000242.F12" -5.88288536681291 33.6310032084494
"1001000242.D10" 6.08166269647621 30.7194961943015
"1001000242.E6" 9.45387825048715 31.5515486868476
"1001000242.E10" -2.23776372926415 28.4887669228327
"1001000242.F6" -19.877427253074 7.88214391790507
"1001000242.H8" 1.85559118147135 30.2573883748465
"1001000242.H11" 0.388199109211305 25.8863933992146
"1001000242.F8" -20.5931904797425 -6.37769083808134
"1001000242.E8" 8.11338615949812 37.469444937598
"1001000242.A12" -23.2490112735831 1.81405066441275
"1001000242.D8" -19.7117421312407 23.8703813463518
"1001000242.G1" -13.2267126623413 -7.09073076836062
"1001000242.C6" 13.9143886350206 28.9099225107024
"1001000242.A3" 17.3816572366728 7.95405890018398
"1001000243.F12" -37.4478421803238 53.0375711806175
"1001000243.H9" -47.5772542852619 55.8042763182858
"1001000243.C5" -43.694311542361 51.394278229769
"1001000243.B12" 20.903501976089 25.7470873354772
"1001000244.G12" -49.6153360183711 54.1872264565684
"1001000244.A6" -44.3749344733883 56.2994903572297
"1001000244.H3" -53.4047929217028 49.7334121270728
"1001000244.F10" -45.0739392704641 53.0304548142623
"1001000244.B12" -54.8763204125603 58.4701957523729
"1001000244.A8" -56.0425097552749 56.1432360355744
"1001000244.C10" -46.5112084039348 51.4237002125329
"1001000244.E9" -45.1308752981161 54.9838134812015
"1001000244.A11" -48.2400555690191 54.7754518467456
"1001000244.C3" -48.3551841006279 49.7931375187195
"1001000244.F8" -44.0929473075024 55.983733925521
"1001000244.H11" -59.2891423357628 49.4621670708357
"1001000244.G8" -36.5787912658797 52.7482454861879
"1001000244.F12" -56.8318951595225 43.7705916310295
"1001000244.B7" 14.8406180502556 19.3339487135935
"1001000244.F11" 29.6835546440023 40.0246029855923
"1001000244.E12" 18.5654031004128 27.5786825386443
"1001000244.A7" -49.2481123736234 48.5138588508994
"1001000244.B11" -49.7295298159204 52.1509697673083
"1001000244.B5" -45.4036662189762 54.6133786626575
"1001000244.G11" -55.3651198319552 47.4203440317238
"1001000244.H10" -49.0644254765977 55.1658467988885
"1001000244.A10" -58.9159528211299 48.1455456133729
"1001000244.A12" -46.6175191039984 52.492680631416
"1001000244.D1" -51.6827765495977 44.288084349853
"1001000244.D10" 29.5840029340267 32.224678385371
"1001000244.F7" -43.7799562061134 54.8484346565608
"1001000244.C4" -46.3553733904198 54.7654957599222
"1001000244.A5" -48.6930192539794 53.3807100607137
"1001000244.D12" -47.3237451800213 51.92016073182
"1001000245.F10" 10.5226830315954 29.3804338260962
"1001000245.D10" -15.2818682682152 -10.0360184627373
"1001000245.D5" 2.74881790553894 21.1283652687894
"1001000245.A8" -12.9401144554097 -2.01893400071817
"1001000245.E7" 2.2851639278004 -40.049343478819
"1001000245.D7" 12.3766619485745 -54.92432457865
"1001000245.C7" -11.7541725011772 16.2561070524043
"1001000245.B3" -13.6131036542926 17.8118180154874
"1001000245.H11" -4.4897436403091 -6.2947867482928
"1001000245.E2" 20.2500615525811 -52.1766175472156
"1001000245.F1" -11.4612279185136 11.9637902121641
"1001000245.F8" 46.0932420041906 -47.0855285285044
"1001000245.F12" 4.01710011656418 -36.4317999269362
"1001000245.B4" 8.57977594515097 -42.6075213892519
"1001000245.E1" 20.4776882298491 -70.1292083907924
"1001000245.E11" -29.2057961159579 17.6946521820803
"1001000245.G9" 10.8920932914703 34.5229469154953
"1001000245.A5" -7.37961117347877 -5.57239590768476
"1001000245.F2" 11.4350987699623 -50.2567926831654
"1001000245.C1" -11.973006000901 10.3165431616458
"1001000245.D1" -8.54068631644336 -4.33356520053384
"1001000245.B10" 6.75297599367735 -37.8959995758686
"1001000245.E3" 16.6706737874673 -58.3560361353803
"1001000245.G11" -28.297986756807 5.49021593291636
"1001000245.G6" -22.0600896308737 -8.50902412391824
"1001000245.F5" -18.5970726660705 -0.744677830132045
"1001000245.D11" 9.33668967308794 -51.8749218988496
"1001000245.B6" -17.6816823167699 10.4809539908155
"1001000245.C4" -24.5166243251699 13.2258207465037
"1001000245.A7" -20.3637032637308 7.76969024490275
"1001000245.D3" 47.8532001488336 -45.6917014994323
"1001000245.D8" 13.0164133127446 -53.1886261009439
"1001000245.A2" -1.87276481242219 -8.80940512244116
